platform,keyword_used,category,video_id,video_title,video_description,comment_id,text_content,comment_date,source_url,country_context,location_geographic,sentiment_label
YouTube,pebas stubfoot toad pet,Amphibian,LpkFw7Hgob0,New Species! World&#39;s Rarest Toad Found?,"The most destructive disease ever known to science is raging through the Amazon, killing thousands, and leaving a trail of ...",UgxioKOvgkD9V0RUFZB4AaABAg,"Me : not being able to find a Lego in my room 
Mark: found a toad in the Amazon",2022-05-13T12:40:43Z,https://www.youtube.com/watch?v=LpkFw7Hgob0,US,US (text signal),Positive
YouTube,pebas stubfoot toad pet,Amphibian,LpkFw7Hgob0,New Species! World&#39;s Rarest Toad Found?,"The most destructive disease ever known to science is raging through the Amazon, killing thousands, and leaving a trail of ...",Ugzdwlnzie-beZYYMcV4AaABAg,You guys should look into the corroboree frog in Australia. It’s also under threat by habitat loss and the Cytrid Fungus. Thanks for another amazing video!,2022-04-26T06:05:35Z,https://www.youtube.com/watch?v=LpkFw7Hgob0,US,US (text signal),Positive
YouTube,pebas stubfoot toad pet,Amphibian,LpkFw7Hgob0,New Species! World&#39;s Rarest Toad Found?,"The most destructive disease ever known to science is raging through the Amazon, killing thousands, and leaving a trail of ...",UgwjYq5TVejjHi5leid4AaABAg,Hello you are my idol on earth day when mark responded to me I cried it made me so happy,2022-04-23T19:54:35Z,https://www.youtube.com/watch?v=LpkFw7Hgob0,US,US (text signal),Positive
YouTube,pebas stubfoot toad pet,Amphibian,LpkFw7Hgob0,New Species! World&#39;s Rarest Toad Found?,"The most destructive disease ever known to science is raging through the Amazon, killing thousands, and leaving a trail of ...",UgwA-XeUJwvA6h4jUD94AaABAg,this makes me so happy to see people saving frogs.,2022-06-06T00:39:28Z,https://www.youtube.com/watch?v=LpkFw7Hgob0,US,US (text signal),Positive
YouTube,pebas stubfoot toad pet,Amphibian,LpkFw7Hgob0,New Species! World&#39;s Rarest Toad Found?,"The most destructive disease ever known to science is raging through the Amazon, killing thousands, and leaving a trail of ...",Ugzh6FWJx_YDl5WntSZ4AaABAg,You made me love frogs more lol.,2022-05-01T02:27:41Z,https://www.youtube.com/watch?v=LpkFw7Hgob0,US,US (text signal),Positive
YouTube,pebas stubfoot toad pet,Amphibian,LpkFw7Hgob0,New Species! World&#39;s Rarest Toad Found?,"The most destructive disease ever known to science is raging through the Amazon, killing thousands, and leaving a trail of ...",Ugz4nH7gIBs18ygfi3B4AaABAg,Always annoyed me how poison dart frogs are so cool looking and so deadly.,2022-04-23T21:32:00Z,https://www.youtube.com/watch?v=LpkFw7Hgob0,US,US (text signal),Negative
YouTube,pebas stubfoot toad pet,Amphibian,LpkFw7Hgob0,New Species! World&#39;s Rarest Toad Found?,"The most destructive disease ever known to science is raging through the Amazon, killing thousands, and leaving a trail of ...",UgysYVaLLpc5wC8UXzN4AaABAg,Hi coyote you are the most entertaining teacher painfull guy ever much love,2022-04-24T17:50:18Z,https://www.youtube.com/watch?v=LpkFw7Hgob0,US,US (text signal),Positive
YouTube,pebas stubfoot toad pet,Amphibian,LpkFw7Hgob0,New Species! World&#39;s Rarest Toad Found?,"The most destructive disease ever known to science is raging through the Amazon, killing thousands, and leaving a trail of ...",Ugzm_L4VbDOpB1bXKxZ4AaABAg,Toad in mario be like: YAAH,2022-04-23T15:33:51Z,https://www.youtube.com/watch?v=LpkFw7Hgob0,US,US (text signal),Positive
YouTube,pebas stubfoot toad pet,Amphibian,LpkFw7Hgob0,New Species! World&#39;s Rarest Toad Found?,"The most destructive disease ever known to science is raging through the Amazon, killing thousands, and leaving a trail of ...",UgyMF4tEz5r1mtJ5_p14AaABAg,I saw tons of those in my cousins house just breeding in a pond and I couldn't identify the species,2022-06-30T12:16:08Z,https://www.youtube.com/watch?v=LpkFw7Hgob0,US,US (text signal),Neutral
YouTube,pebas stubfoot toad pet,Amphibian,LpkFw7Hgob0,New Species! World&#39;s Rarest Toad Found?,"The most destructive disease ever known to science is raging through the Amazon, killing thousands, and leaving a trail of ...",UgylZgvYkF-0WqXjmSh4AaABAg,The frog is so beautiful I can't believe there in danger.,2022-04-23T19:38:14Z,https://www.youtube.com/watch?v=LpkFw7Hgob0,US,US (text signal),Positive
YouTube,pebas stubfoot toad pet,Amphibian,xhT0gLuqmP0,2 koppels Atelopus Spumarius in amplex,Voor de eerste keer toch de 2 koppels in Amlex gekregen.,UghLbBJN5yu3gXgCoAEC,"Hello I am very interested in this species but have not gotten serious quality possible information to contact you to tell me a little more as you get to copulate? is essential moving water?
temperatures?
Thanks for your comments",2014-03-28T15:43:47Z,https://www.youtube.com/watch?v=xhT0gLuqmP0,US,US (text signal),Positive
YouTube,pebas stubfoot toad pet,Amphibian,-GYYxif7y8E,Atelopus Balios Exploring Terrarium,Atelopus Balios climbing a pepperomia plant its terrarium.,UgyIotJW0G7rlvTiFm54AaABAg,Have you had any luck breeding them or have any info you would be willing to share about water quality for breeding them?,2021-07-03T00:41:48Z,https://www.youtube.com/watch?v=-GYYxif7y8E,US,US (text signal),Positive
YouTube,golden mantella pet,Amphibian,PVTFqNS948I,Building an enclosure to breed my endangered golden mantella frogs using a ​⁠@ZooMed terrarium!,,UgwjE64exZxz8X15lEd4AaABAg,How do you keep the water clean? Shouldn’t there be a lot of mold or algae or anything?,2025-04-19T05:34:27Z,https://www.youtube.com/watch?v=PVTFqNS948I,US,US (text signal),Positive
YouTube,golden mantella pet,Amphibian,PVTFqNS948I,Building an enclosure to breed my endangered golden mantella frogs using a ​⁠@ZooMed terrarium!,,UgyVk_0TNdtZ9Zp73qR4AaABAg,"Isn't there a problem with mould growth with the foam? I suppose it would be a lot less than pretty much any other substrate I can think of. I don't own frogs, I've barely handled reptiles / amphibians in captive settings. So I don't know anything about this. Just genuinely curious",2025-04-22T08:11:29Z,https://www.youtube.com/watch?v=PVTFqNS948I,US,US (text signal),Positive
YouTube,golden mantella pet,Amphibian,NO3-Fr430Mc,Mantellas as Pets,"Looking for the perfect pet frog? Mantellas make great pet frogs! Long term costs are low, and Mantellas are active during the day ...",UgyawcdMlQE0OYZly2J4AaABAg,Hi are you out of stock with these.,2020-02-24T01:35:33Z,https://www.youtube.com/watch?v=NO3-Fr430Mc,US,US (text signal),Neutral
YouTube,golden mantella pet,Amphibian,NO3-Fr430Mc,Mantellas as Pets,"Looking for the perfect pet frog? Mantellas make great pet frogs! Long term costs are low, and Mantellas are active during the day ...",UgzKgbYskohpuB5Mfet4AaABAg,"hi
 do you ship to australia frog wise",2017-11-25T01:05:02Z,https://www.youtube.com/watch?v=NO3-Fr430Mc,US,US (text signal),Positive
YouTube,golden mantella pet,Amphibian,V77e9eQWgMo,Breeding golden mantellas! #HerpTime #frog #goldenmantella,,UgxVj8XXd3Vdf_Q7Jed4AaABAg,Can I sleep in that room,2024-09-10T16:07:57Z,https://www.youtube.com/watch?v=V77e9eQWgMo,US,US (text signal),Neutral
YouTube,golden mantella pet,Amphibian,V77e9eQWgMo,Breeding golden mantellas! #HerpTime #frog #goldenmantella,,UgxjLwW-GgxVqqIb7TV4AaABAg,Can I buy these myself or do I need some sort of paper work?,2025-03-13T15:01:37Z,https://www.youtube.com/watch?v=V77e9eQWgMo,US,US (text signal),Neutral
YouTube,golden mantella pet,Amphibian,V77e9eQWgMo,Breeding golden mantellas! #HerpTime #frog #goldenmantella,,Ugw6Il0sdMmicq2kFph4AaABAg,"Genuine question– why are there more males than females? Is that just all you were able to acquire? Typically you need a higher ratio of females to males, or there's too much competition/fighting or over-breeding with females",2025-01-25T09:25:57Z,https://www.youtube.com/watch?v=V77e9eQWgMo,US,US (text signal),Neutral
YouTube,golden mantella pet,Amphibian,lbhbcgZMp8w,Testing out a new gadget for my golden mantellas: the Repti Cooler! Does it work tho?,,UgzDypk0d1GgZ9a3sLJ4AaABAg,Maybe put a few ice blocks in the device that would bring it down significantly.,2025-06-01T09:53:12Z,https://www.youtube.com/watch?v=lbhbcgZMp8w,US,US (text signal),Negative
YouTube,golden mantella pet,Amphibian,lbhbcgZMp8w,Testing out a new gadget for my golden mantellas: the Repti Cooler! Does it work tho?,,Ugz6iJudaZvOLFQyEfB4AaABAg,"Swamp cooler never did 10 degrees in my apartment😅
Great video! ❤",2025-06-02T00:26:14Z,https://www.youtube.com/watch?v=lbhbcgZMp8w,US,US (text signal),Positive
YouTube,golden mantella pet,Amphibian,lbhbcgZMp8w,Testing out a new gadget for my golden mantellas: the Repti Cooler! Does it work tho?,,UgzDZcsXh9Q_18WlmFd4AaABAg,"Swamp coolers work best in low humidity, try just using a fan - you would get same result probably?",2025-06-01T07:56:58Z,https://www.youtube.com/watch?v=lbhbcgZMp8w,US,US (text signal),Positive
YouTube,golden mantella pet,Amphibian,lbhbcgZMp8w,Testing out a new gadget for my golden mantellas: the Repti Cooler! Does it work tho?,,UgxgBrouwsO9mz9ajFZ4AaABAg,"These frogs are great. I love dart frogs. Thanks for the video.

Richard from Arkansas",2025-05-31T15:35:41Z,https://www.youtube.com/watch?v=lbhbcgZMp8w,US,Arkansas,Positive
YouTube,golden mantella pet,Amphibian,lbhbcgZMp8w,Testing out a new gadget for my golden mantellas: the Repti Cooler! Does it work tho?,,UgxS_QyMoh5l2fn4_U54AaABAg,Most people living in older houses would need this for something like a crested gecko. I can't have one for that very reason. Get way too hot in my house,2025-06-08T21:40:05Z,https://www.youtube.com/watch?v=lbhbcgZMp8w,US,US (text signal),Positive
YouTube,golden mantella pet,Amphibian,lbhbcgZMp8w,Testing out a new gadget for my golden mantellas: the Repti Cooler! Does it work tho?,,Ugy9PPhBBud9sv3p8Xd4AaABAg,"Evaporative cooling has such a low efficiency, you are lucky that the motor in that device did not effectily heat your terrarium up. These gadgets were mostly sold on shopping channels and are never worth the money.",2025-06-01T14:01:21Z,https://www.youtube.com/watch?v=lbhbcgZMp8w,US,US (text signal),Positive
YouTube,golden mantella pet,Amphibian,lbhbcgZMp8w,Testing out a new gadget for my golden mantellas: the Repti Cooler! Does it work tho?,,UgzGanocp3_cJVSlpdd4AaABAg,I wonder if I could use this for my guinea pig?? 🤔 it reaches up to 80 in my room and she wants to be around 65-75 hmmmm,2025-06-27T17:57:08Z,https://www.youtube.com/watch?v=lbhbcgZMp8w,US,US (text signal),Positive
YouTube,golden mantella pet,Amphibian,lbhbcgZMp8w,Testing out a new gadget for my golden mantellas: the Repti Cooler! Does it work tho?,,UgwYcOYIEhZ4DXAXSeJ4AaABAg,Prices went up unfortunately. Now they want $60 anywhere near me including chewy and Amazon. I got one last year for $17. Such nonsense 😂,2025-06-17T16:57:40Z,https://www.youtube.com/watch?v=lbhbcgZMp8w,US,US (text signal),Negative
YouTube,golden mantella pet,Amphibian,lbhbcgZMp8w,Testing out a new gadget for my golden mantellas: the Repti Cooler! Does it work tho?,,UgxIdl3X-840Gpxh7AN4AaABAg,Why? They are wild creatures! I don’t get why you think that this is okay! What’s the point? Leave them be! In their natural habitat,2025-06-02T01:51:46Z,https://www.youtube.com/watch?v=lbhbcgZMp8w,US,US (text signal),Positive
YouTube,golden mantella pet,Amphibian,SJnaTrVLNuo,Brown Mantellas,"Jen tells us a bit about our available Brown Mantellas! You can check price and availability at our website, http://www.",UgzZZ3xl3no1swMcgcx4AaABAg,Might seem like a weird question but in pet shops were do they get the sliding glass tank which are like stacked on top of each over on a wall,2013-07-29T22:31:28Z,https://www.youtube.com/watch?v=SJnaTrVLNuo,US,US (text signal),Positive
YouTube,golden mantella pet,Amphibian,SJnaTrVLNuo,Brown Mantellas,"Jen tells us a bit about our available Brown Mantellas! You can check price and availability at our website, http://www.",UgzSs5_7z6sJr6PMBWZ4AaABAg,First in everything view comment like  and recommended,2013-07-29T17:09:13Z,https://www.youtube.com/watch?v=SJnaTrVLNuo,US,US (text signal),Positive
YouTube,golden mantella pet,Amphibian,Zx5NVnpGaDM,How to care for Golden Mantella,,UgjWPTXc0HexQ3gCoAEC,"Sorry buddy, I do t get notified when I receive a message on here.

It's sounds great. Let me know how you got on.",2015-09-15T15:17:28Z,https://www.youtube.com/watch?v=Zx5NVnpGaDM,US,US (text signal),Positive
YouTube,golden mantella pet,Amphibian,Zx5NVnpGaDM,How to care for Golden Mantella,,UghB7Kr2nI_FqXgCoAEC,"Hi, great video mate, i'm currently setting up a exo terranium 600x450x450 with a false bottom 2 inch;s of hydro balls then to 2 inch;s dart frog soil mix, planting live plants and mosses , bog wood , cork,  etc, lots of interesting nooks and crannies then i'm going to seed it with springtails and woodlice, have been going to and fro about what darts frogs to keep for a while now , but starting to like the idea of Golden Mantellas, do you think my set up going to be ok' thank's",2015-02-23T21:38:40Z,https://www.youtube.com/watch?v=Zx5NVnpGaDM,US,US (text signal),Positive
YouTube,golden mantella pet,Amphibian,vcJFSuseK14,Buying Golden Mantella Females for my Breeding Project (Mantella Aurantiaca),Join my trip to the local pet shop where they have managed to source some female Mantella for me after a long search.,Ugw4lg87VT2DVVkQO594AaABAg,"Did you manage yo breed them? I have 2 juvenile Golden Mantella and I'm hoping to locate a few more. I live in Leeds, UK. Pete",2026-01-25T08:31:56Z,https://www.youtube.com/watch?v=vcJFSuseK14,US,US (text signal),Positive
YouTube,golden mantella pet,Amphibian,vcJFSuseK14,Buying Golden Mantella Females for my Breeding Project (Mantella Aurantiaca),Join my trip to the local pet shop where they have managed to source some female Mantella for me after a long search.,UgzE3gMumQxqRLkuH-94AaABAg,Lovely frogs could you tell me where the garden centre is please I'm in Ellesmere Port,2022-09-19T15:11:55Z,https://www.youtube.com/watch?v=vcJFSuseK14,US,US (text signal),Positive
YouTube,golden mantella pet,Amphibian,vcJFSuseK14,Buying Golden Mantella Females for my Breeding Project (Mantella Aurantiaca),Join my trip to the local pet shop where they have managed to source some female Mantella for me after a long search.,UgzmQPOj9sTAwBtAtPN4AaABAg,"Hi, I have wanted this species for a long time, but due to space I’ve put it off, but a trio (2 males and a female) have been dumped on me!  I’ve witnessed all 3 calling, and assumed it was just the males that called, so I went back to the original source of them, and the shop said both sexes call, just different types of call?  I was wondering what your opinion was?",2024-01-10T15:00:57Z,https://www.youtube.com/watch?v=vcJFSuseK14,US,US (text signal),Negative
YouTube,golden mantella pet,Amphibian,vcJFSuseK14,Buying Golden Mantella Females for my Breeding Project (Mantella Aurantiaca),Join my trip to the local pet shop where they have managed to source some female Mantella for me after a long search.,UgxjNW8yST5Y_IkES8V4AaABAg,"Hi, any luck with breeding them? I would like to have a group too",2024-06-08T21:46:56Z,https://www.youtube.com/watch?v=vcJFSuseK14,US,US (text signal),Positive
YouTube,golden mantella pet,Amphibian,vcJFSuseK14,Buying Golden Mantella Females for my Breeding Project (Mantella Aurantiaca),Join my trip to the local pet shop where they have managed to source some female Mantella for me after a long search.,UgzVxdWYVQrJh_-_AA54AaABAg,"That would be good if you got them to be able to breed under your care. Apparently they're under tremendous pressures from over collection and rainforest destruction in Madagascar. I am not suggesting that your frogs were victims of an animal crime ring or anything, like importation of endangered animals illegally... no judgement. It doesn't matter. What matters is they went somewhere good - you! ✌🏽

I just happened to see a documentary; children from villages go ""herping"", albeit not as a westerner would, lol. They catch the frogs (of various species) for money, along with chameleons & geckos. And, if they can do it without the mother noticing, baby lemurs. The reptiles & amphibians are to be thrown haphazardly into the child's bag, and this is after being (fairly violently) pursued and captured.  Chameleons aren't carefully coerced out of treetops, onto a pole to grab, like they do in Florida; no, the kids just knock 'em to the ground. Hm. You'd think theyd be in trouble for this from the ringleader right? I'd think they would be more careful knowing that their meager income is involved. Lol. And the kids sometimes ""casually"" swing the bags around as they skip home. Nice. But before home, a quick stop - go to the local animal dealer (aka importer) and he pays them one cent for each animal. I've never heard of more than one ""shilling"" or dollar being paid to these kids. Then the kids are paid and sent off; the reptiles are separated, and the lot of them are packed according to species, one on top of the other, and shipped internationally. It's really the worst for the chameleons, as they can't stand being social at all really. Let alone looked at haha. And they're just sensitive period. None of this was relating to your frogs by the way I was just appalled by it. Haha.",2023-01-16T07:42:29Z,https://www.youtube.com/watch?v=vcJFSuseK14,US,Florida,Negative
YouTube,golden mantella pet,Amphibian,bQp_y9KJ_Qc,Setting up our Three ADORABLE New BABY GOLDEN MANTELLA Frogs!!! Holy Crap are they TINY!!!,In this video we set up some Hard-To-Find Golden Mantella Frog Babies we found locally!! We really lucked out this time and got ...,Ugw5IseV_MFFnPwQsKJ4AaABAg,How long do they usually live in would you think an anole lizard would eat them?,2018-08-16T04:17:56Z,https://www.youtube.com/watch?v=bQp_y9KJ_Qc,US,US (text signal),Neutral
YouTube,golden mantella pet,Amphibian,Zm3LY9nd7YA,Mantella Frogs Learn How to Sing | Nature Bites,Did you know that the Mantella frogs of Madagascar are among the most colorful frogs in the world? Some species of Mantella ...,UgyKBbEecS9CGfG9adx4AaABAg,"We tend to think herps as creatures that have everything they need to survive from the moment they hatch, but more and more discoveries are making clear that they too rely on learned behaviors. Thankfully, in this case it took just a little help to do the trick",2023-03-27T10:05:41Z,https://www.youtube.com/watch?v=Zm3LY9nd7YA,US,US (text signal),Positive
YouTube,golden mantella pet,Amphibian,Zm3LY9nd7YA,Mantella Frogs Learn How to Sing | Nature Bites,Did you know that the Mantella frogs of Madagascar are among the most colorful frogs in the world? Some species of Mantella ...,UgwudHFCgO5TLKuq-kN4AaABAg,"Sounds like they shy to me😢
I’m their NATURAL habitat is where these natural instincts like singing happen. Unfortunately humans are the reason of the destruction of these beautiful creatures and many more.❤",2023-03-26T13:37:53Z,https://www.youtube.com/watch?v=Zm3LY9nd7YA,US,US (text signal),Positive
YouTube,golden mantella pet,Amphibian,Zm3LY9nd7YA,Mantella Frogs Learn How to Sing | Nature Bites,Did you know that the Mantella frogs of Madagascar are among the most colorful frogs in the world? Some species of Mantella ...,UgySwOH9Hx4DgOPf-jl4AaABAg,They probably don't breed because you handle them too much and they don't like being locked In a cage.,2023-03-25T16:40:36Z,https://www.youtube.com/watch?v=Zm3LY9nd7YA,US,US (text signal),Negative
YouTube,golden mantella pet,Amphibian,zA64ghhPwXQ,Golden Mantella,"Golden Mantella feeding. Any advice needed on keeping them, please let me know and il give advice on my experiance with ...",UgwSTWDGjtONBRoG9yp4AaABAg,They are in specialist pet shops such as  jungle phase in upmoinster or better yet dart frog.co.uk are brilliant. Dartfrog are really good with there frogs and you will get good colour from them. They are only bold if there is a few of them otherwise they are shy and hide. And yea they eat fruit flys and will need the fruit flyes covred in calcium at least once a week. Hope this helps,2013-07-08T21:33:32Z,https://www.youtube.com/watch?v=zA64ghhPwXQ,US,US (text signal),Positive
YouTube,golden mantella pet,Amphibian,zA64ghhPwXQ,Golden Mantella,"Golden Mantella feeding. Any advice needed on keeping them, please let me know and il give advice on my experiance with ...",Ugy_bs21N4JtGX1LtRN4AaABAg,Erm not really buddy. I mean their not proper hard to look after like some people say but the humidity needs to be constantly high. So spraying twice a day. The heat needs to stay between a space of about 9 degrees. (cant be too warm)And you have to be so so careful of small gaps that they can get caught in. I've had 1 escape and 1 drown in the waterfall before this video. I constantly worry about them in the summer for getting to hot and the winter for getting to cold. But if you really want t,2012-09-24T20:09:38Z,https://www.youtube.com/watch?v=zA64ghhPwXQ,US,US (text signal),Negative
YouTube,golden mantella pet,Amphibian,zA64ghhPwXQ,Golden Mantella,"Golden Mantella feeding. Any advice needed on keeping them, please let me know and il give advice on my experiance with ...",Ugz7q6XtdVeeqS1TU0d4AaABAg,Hi are these good beginning frogs? cheers m8,2012-09-18T20:23:10Z,https://www.youtube.com/watch?v=zA64ghhPwXQ,US,US (text signal),Positive
YouTube,golden mantella pet,Amphibian,tuSRkdbQgD0,Golden Mantella (Mantella aurantiaca) - Simulating the start of the wet season,"MANTELLA WET SEASON :: After 2 months of 'dry season' spraying lightly only once a week, river turned off and spreading feeds ...",Ugy1gd22TE1SykcYbOh4AaABAg,"Thanks for sharing. Could you be so kind to tell me if this tank is with the skylights? And what do you find of them?

Could you do a review? Also would this light work with all species of plants?",2020-03-27T20:02:16Z,https://www.youtube.com/watch?v=tuSRkdbQgD0,US,US (text signal),Positive
YouTube,golden mantella pet,Amphibian,qGiENxXJaLU,golden mantella chorus,3 male golden mantellas (Mantella aurantiaca) calling for females.,UgxxTCs7EivLCD507Sx4AaABAg,"Hi, are your mantella really frightned all the time? its just when i go near my tank my mantella hide. i mean if i stand there quietly they will just sit and watch me but they just seem to be really scared of me. ive walked in before and they have been easly visable and after me just standing there quietly they go and hide?",2011-03-04T18:21:38Z,https://www.youtube.com/watch?v=qGiENxXJaLU,US,US (text signal),Negative
YouTube,golden mantella pet,Amphibian,z3Ba9E3L4k0,Mantella Aurantiaca,my new mantellas from understory enterprise.,UgzT194asiIQkcjTSZV4AaABAg,I use t8 lightbulbs in the strips,2012-04-27T21:09:01Z,https://www.youtube.com/watch?v=z3Ba9E3L4k0,US,US (text signal),Neutral
YouTube,harlequin frog pet,Amphibian,lqbotQ214GM,Have You Ever Seen This Frog?,Have You Ever Seen This Frog?,UgyQl9njJh9sHQ2DiaR4AaABAg,"To do that you need to build a large enough exhibit for them that has a stream like fountain to simulate a stream also research water temperature as well as the location where they usually lay their eggs , the strength of  water flow, and the ideal environment they prefer for them to breed in also look into what their diet consists of and if there are any changes of that specific diet when it is their mating season for them if any",2023-09-21T19:47:50Z,https://www.youtube.com/watch?v=lqbotQ214GM,US,US (text signal),Positive
YouTube,harlequin frog pet,Amphibian,g5QC_5Mfmc8,NEW black webbed Flying tree frog!,,UgyjVf29djOFomMqPpl4AaABAg,"I imagine walking through an Indonesian jungle and getting smacked in the face with, like, 50 flying animals 😅",2025-03-11T13:48:34Z,https://www.youtube.com/watch?v=g5QC_5Mfmc8,US,US (text signal),Positive
YouTube,harlequin frog pet,Amphibian,g5QC_5Mfmc8,NEW black webbed Flying tree frog!,,UgwKdNFtY1Z4-BJxDdJ4AaABAg,Oh they are so cute ! I love froggies 🥰🐸,2025-02-11T22:53:04Z,https://www.youtube.com/watch?v=g5QC_5Mfmc8,US,US (text signal),Positive
YouTube,harlequin frog pet,Amphibian,g5QC_5Mfmc8,NEW black webbed Flying tree frog!,,UgxAMbxBMWK4nVBdnaV4AaABAg,So they are endangered in the wild. But can common folk still keep them as pets or nah?,2025-02-11T22:10:55Z,https://www.youtube.com/watch?v=g5QC_5Mfmc8,US,US (text signal),Negative
YouTube,harlequin frog pet,Amphibian,g5QC_5Mfmc8,NEW black webbed Flying tree frog!,,UgwR_TDyjIEBBl1UlIN4AaABAg,...don't tell me these are the frogs I've been eating—,2025-03-05T19:00:05Z,https://www.youtube.com/watch?v=g5QC_5Mfmc8,US,US (text signal),Neutral
YouTube,harlequin frog pet,Amphibian,g5QC_5Mfmc8,NEW black webbed Flying tree frog!,,Ugx_Fm1xMAoHYnEIO254AaABAg,"excuse me?
flying frogs?
since when did they take control of the land, water AND sky",2025-10-04T07:45:14Z,https://www.youtube.com/watch?v=g5QC_5Mfmc8,US,US (text signal),Positive
